Outage_sec_perweek,,,bins,,,,
7.978322947,,,5,,,Bin,Frequency
11.69907956,,,10,,,5,475
10.75280028,,,15,,,10,4505
14.91353964,,,20,,,15,4545
8.147416533,,,,,,20,472
8.420992898,,,,,,More,3
11.18272453,,,,,,,
7.791632265,,,,,,,
5.739005915,,,,,,,
8.707823904,,,,,,,
9.341631685,,,,,,,
6.68082638,,,,,,,
8.273875452,,,,,,,
5.880565591,,,,,,,
11.79073041,,,,,,,
10.79846973,,,,,,,
13.52284721,,,,,,,
9.831166695,,,,,,,
9.57470568,,,,,,,
10.92246098,,,,,,,
12.06889188,,,,,,,
6.984819996,,,,,,,
9.372975594,,,,,,,
7.109002592,,,,,,,
13.74777955,,,,,,,
9.767668044,,,,,,,
15.8626095,,,,,,,
14.73616645,,,,,,,
13.43558029,,,,,,,
10.61771118,,,,,,,
6.613070806,,,,,,,
4.450171647,,,,,,,
8.774646693,,,,,,,
11.13156721,,,,,,,
5.540788887,,,,,,,
13.80362698,,,,,,,
16.31017089,,,,,,,
9.447065309,,,,,,,
16.84100845,,,,,,,
7.972937227,,,,,,,
11.42906608,,,,,,,
8.06137096,,,,,,,
12.54780492,,,,,,,
8.255565152,,,,,,,
13.156514,,,,,,,
10.58349704,,,,,,,
12.50184778,,,,,,,
9.750038902,,,,,,,
7.868660851,,,,,,,
12.43563329,,,,,,,
8.957166926,,,,,,,
8.015021713,,,,,,,
4.210347704,,,,,,,
11.13960534,,,,,,,
9.03738856,,,,,,,
10.91594785,,,,,,,
8.387624096,,,,,,,
11.4487514,,,,,,,
10.22013704,,,,,,,
8.425458142,,,,,,,
8.386280619,,,,,,,
9.565924291,,,,,,,
10.79349982,,,,,,,
6.081975067,,,,,,,
13.55065547,,,,,,,
9.470419821,,,,,,,
6.194985909,,,,,,,
10.80393657,,,,,,,
7.903964267,,,,,,,
11.27443693,,,,,,,
6.129509309,,,,,,,
7.969277912,,,,,,,
4.368120492,,,,,,,
6.258356398,,,,,,,
12.92303286,,,,,,,
12.43301273,,,,,,,
7.607663559,,,,,,,
7.442789019,,,,,,,
13.04429298,,,,,,,
14.89762162,,,,,,,
13.79387475,,,,,,,
15.66367593,,,,,,,
8.513410306,,,,,,,
8.265002035,,,,,,,
8.6026551,,,,,,,
6.03993035,,,,,,,
14.6040829,,,,,,,
7.274007029,,,,,,,
8.913898759,,,,,,,
11.59313893,,,,,,,
8.294186076,,,,,,,
15.19664016,,,,,,,
5.083995994,,,,,,,
6.942719201,,,,,,,
9.834012571,,,,,,,
11.0596826,,,,,,,
8.834079073,,,,,,,
5.271228601,,,,,,,
9.394961367,,,,,,,
14.4754365,,,,,,,
10.68311773,,,,,,,
13.79409442,,,,,,,
12.40165307,,,,,,,
10.24782033,,,,,,,
14.86100819,,,,,,,
6.716953195,,,,,,,
8.124258176,,,,,,,
14.60903837,,,,,,,
12.65015936,,,,,,,
12.0281501,,,,,,,
15.68043093,,,,,,,
11.30421466,,,,,,,
10.26646787,,,,,,,
7.56618217,,,,,,,
10.40677369,,,,,,,
7.146124361,,,,,,,
9.807530479,,,,,,,
10.61217014,,,,,,,
5.785085772,,,,,,,
9.062879297,,,,,,,
16.54443477,,,,,,,
4.539566699,,,,,,,
7.251198724,,,,,,,
8.943293567,,,,,,,
12.57884215,,,,,,,
11.64836306,,,,,,,
6.076260652,,,,,,,
11.75681641,,,,,,,
9.173739977,,,,,,,
8.353693631,,,,,,,
10.74539526,,,,,,,
11.36323648,,,,,,,
2.310584634,,,,,,,
5.290318715,,,,,,,
5.258274954,,,,,,,
7.157580014,,,,,,,
2.120350511,,,,,,,
4.978546291,,,,,,,
6.547676875,,,,,,,
7.410590719,,,,,,,
11.39765385,,,,,,,
11.29945603,,,,,,,
11.30748265,,,,,,,
10.31551212,,,,,,,
13.71555406,,,,,,,
15.40917963,,,,,,,
11.9664542,,,,,,,
10.18046877,,,,,,,
14.01485542,,,,,,,
14.62784306,,,,,,,
10.90517581,,,,,,,
8.894475174,,,,,,,
10.50187888,,,,,,,
12.34250072,,,,,,,
10.29380879,,,,,,,
8.512650562,,,,,,,
7.82671592,,,,,,,
6.985590245,,,,,,,
11.40449185,,,,,,,
10.44249511,,,,,,,
15.38627887,,,,,,,
10.68024546,,,,,,,
10.62439366,,,,,,,
10.91642397,,,,,,,
8.580626195,,,,,,,
8.996933306,,,,,,,
7.602570192,,,,,,,
9.217689334,,,,,,,
9.591529444,,,,,,,
13.36027908,,,,,,,
4.372034777,,,,,,,
10.59285179,,,,,,,
12.81260566,,,,,,,
3.767298987,,,,,,,
17.56798903,,,,,,,
11.2369761,,,,,,,
8.54892416,,,,,,,
6.094109902,,,,,,,
13.9077275,,,,,,,
7.905333122,,,,,,,
12.53830949,,,,,,,
12.8219418,,,,,,,
8.941553742,,,,,,,
10.51043963,,,,,,,
11.86384439,,,,,,,
10.76051016,,,,,,,
11.05420024,,,,,,,
8.174495258,,,,,,,
10.05388383,,,,,,,
7.045552801,,,,,,,
8.957297136,,,,,,,
15.74015572,,,,,,,
13.41209586,,,,,,,
14.89835355,,,,,,,
13.62135046,,,,,,,
14.95912113,,,,,,,
11.741245,,,,,,,
7.765121655,,,,,,,
7.130431693,,,,,,,
8.359515606,,,,,,,
9.42799205,,,,,,,
10.95510131,,,,,,,
10.8621377,,,,,,,
7.352533505,,,,,,,
11.38860234,,,,,,,
9.580144161,,,,,,,
10.79191234,,,,,,,
9.982341124,,,,,,,
6.511921085,,,,,,,
10.70500472,,,,,,,
11.58410296,,,,,,,
8.01651453,,,,,,,
15.12148226,,,,,,,
12.63643487,,,,,,,
16.68178185,,,,,,,
11.08409914,,,,,,,
12.99948061,,,,,,,
11.17949466,,,,,,,
7.369412654,,,,,,,
9.84688181,,,,,,,
18.19542503,,,,,,,
13.53989069,,,,,,,
5.458806701,,,,,,,
12.0772854,,,,,,,
6.918984305,,,,,,,
14.84155042,,,,,,,
12.66717474,,,,,,,
11.43786808,,,,,,,
6.915228797,,,,,,,
11.30215199,,,,,,,
9.513085538,,,,,,,
9.497106973,,,,,,,
12.21852573,,,,,,,
8.272244827,,,,,,,
10.24857935,,,,,,,
6.743431946,,,,,,,
12.4703522,,,,,,,
7.913676085,,,,,,,
9.362849722,,,,,,,
17.41324465,,,,,,,
13.43700846,,,,,,,
11.95206054,,,,,,,
4.550449856,,,,,,,
6.09060584,,,,,,,
10.2863601,,,,,,,
11.17709222,,,,,,,
14.12145884,,,,,,,
7.799780591,,,,,,,
7.122072827,,,,,,,
9.329902365,,,,,,,
7.509389052,,,,,,,
15.06990851,,,,,,,
9.321265424,,,,,,,
3.564651961,,,,,,,
7.779622319,,,,,,,
10.74985413,,,,,,,
7.738373361,,,,,,,
12.01267388,,,,,,,
14.04748759,,,,,,,
3.11231175,,,,,,,
8.284591121,,,,,,,
6.269792565,,,,,,,
9.803905459,,,,,,,
8.571019738,,,,,,,
10.00344746,,,,,,,
4.255224068,,,,,,,
11.2714618,,,,,,,
8.477982632,,,,,,,
